BR;KM;LAT;LONG
101;589,46;-23,307247;-44,702972
101;589,47;-23,307303;-44,703047
101;589,48;-23,307354;-44,703126
101;589,49;-23,307404;-44,703206
101;589,5;-23,307451;-44,703287
101;589,51;-23,307496;-44,70337
101;589,52;-23,307538;-44,703453
101;589,53;-23,307579;-44,703538
101;589,54;-23,307617;-44,703623
101;589,55;-23,307654;-44,70371
101;589,56;-23,307687;-44,703798
101;589,57;-23,307719;-44,703887
101;589,58;-23,307747;-44,703976
101;589,59;-23,307774;-44,704066
101;589,6;-23,307799;-44,704157
101;589,61;-23,307822;-44,704248
101;589,62;-23,307844;-44,704339
101;589,63;-23,307865;-44,70443
101;589,64;-23,307885;-44,704522
101;589,65;-23,307905;-44,704614
101;589,66;-23,307924;-44,704706
101;589,67;-23,307943;-44,704798
101;589,68;-23,307961;-44,70489
101;589,69;-23,307978;-44,704982
101;589,7;-23,307996;-44,705075
101;589,71;-23,308013;-44,705167
101;589,72;-23,30803;-44,705259
101;589,73;-23,308048;-44,705352
101;589,74;-23,308066;-44,705444
101;589,75;-23,308083;-44,705537
101;589,76;-23,308101;-44,705629
101;589,77;-23,308118;-44,705721
101;589,78;-23,308135;-44,705813
101;589,79;-23,308152;-44,705906
101;589,8;-23,30817;-44,705998
101;589,81;-23,308187;-44,70609
101;589,82;-23,308205;-44,706183
101;589,83;-23,308223;-44,706276
101;589,84;-23,30824;-44,706367
101;589,85;-23,308258;-44,706459
101;589,86;-23,308275;-44,706552
101;589,87;-23,308292;-44,706644
101;589,88;-23,308309;-44,706737
101;589,89;-23,308326;-44,706829
101;589,9;-23,308344;-44,706922
101;589,91;-23,308361;-44,707014
101;589,92;-23,308379;-44,707106
101;589,93;-23,308397;-44,707198
101;589,94;-23,308414;-44,70729
101;589,95;-23,308431;-44,707383
101;589,96;-23,308449;-44,707475
101;589,97;-23,308466;-44,707568
101;589,98;-23,308483;-44,70766
101;589,99;-23,3085;-44,707752
101;590;-23,308518;-44,707845
101;590,01;-23,308535;-44,707937
101;590,02;-23,308552;-44,708029
101;590,03;-23,30857;-44,708122
101;590,04;-23,308587;-44,708214
101;590,05;-23,308606;-44,708306
101;590,06;-23,308625;-44,708399
101;590,07;-23,308642;-44,708491
101;590,08;-23,308659;-44,708583
101;590,09;-23,308676;-44,708675
101;590,1;-23,308693;-44,708768
101;590,11;-23,308711;-44,70886
101;590,12;-23,308728;-44,708952
101;590,13;-23,308744;-44,709045
101;590,14;-23,308761;-44,709137
101;590,15;-23,308777;-44,70923
101;590,16;-23,308796;-44,709322
101;590,17;-23,308814;-44,709414
101;590,18;-23,308831;-44,709506
101;590,19;-23,308849;-44,709599
101;590,2;-23,308866;-44,709691
101;590,21;-23,308884;-44,709783
101;590,22;-23,308902;-44,709876
101;590,23;-23,308919;-44,709968
101;590,24;-23,308936;-44,710061
101;590,25;-23,308954;-44,710153
101;590,26;-23,308971;-44,710245
101;590,27;-23,308988;-44,710338
101;590,28;-23,309005;-44,71043
101;590,29;-23,309022;-44,710522
101;590,3;-23,30904;-44,710614
101;590,31;-23,309057;-44,710707
101;590,32;-23,309075;-44,710799
101;590,33;-23,309092;-44,710891
101;590,34;-23,309109;-44,710984
101;590,35;-23,309127;-44,711076
101;590,36;-23,309144;-44,711169
101;590,37;-23,309161;-44,711261
101;590,38;-23,309179;-44,711353
101;590,39;-23,309196;-44,711446
101;590,4;-23,309212;-44,711538
101;590,41;-23,309228;-44,711631
101;590,42;-23,309247;-44,711722
101;590,43;-23,309267;-44,711814
101;590,44;-23,309284;-44,711907
101;590,45;-23,309301;-44,711999
101;590,46;-23,309318;-44,712091
101;590,47;-23,309335;-44,712184
101;590,48;-23,309352;-44,712276
101;590,49;-23,309369;-44,712369
101;590,5;-23,309386;-44,712461
101;590,51;-23,309403;-44,712554
101;590,52;-23,309418;-44,712646
101;590,53;-23,309434;-44,712739
101;590,54;-23,309454;-44,712831
101;590,55;-23,309472;-44,712923
101;590,56;-23,309491;-44,713015
101;590,57;-23,309507;-44,713108
101;590,58;-23,309522;-44,713201
101;590,59;-23,309539;-44,713293
101;590,6;-23,309559;-44,713385
101;590,61;-23,309575;-44,713477
101;590,62;-23,309588;-44,71357
101;590,63;-23,30961;-44,713662
101;590,64;-23,309631;-44,713753
101;590,65;-23,309649;-44,713846
101;590,66;-23,309666;-44,713938
101;590,67;-23,30968;-44,714031
101;590,68;-23,309698;-44,714123
101;590,69;-23,30972;-44,714214
101;590,7;-23,30974;-44,714306
101;590,71;-23,309759;-44,714398
101;590,72;-23,309779;-44,71449
101;590,73;-23,309798;-44,714582
101;590,74;-23,30982;-44,714673
101;590,75;-23,309842;-44,714765
101;590,76;-23,309867;-44,714855
101;590,77;-23,309892;-44,714946
101;590,78;-23,309919;-44,715036
101;590,79;-23,309948;-44,715125
101;590,8;-23,309979;-44,715213
101;590,81;-23,310012;-44,715301
101;590,82;-23,310048;-44,715388
101;590,83;-23,310085;-44,715475
101;590,84;-23,310124;-44,71556
101;590,85;-23,310164;-44,715645
101;590,86;-23,310208;-44,715728
101;590,87;-23,310252;-44,715811
101;590,88;-23,310299;-44,715892
101;590,89;-23,310347;-44,715973
101;590,9;-23,310397;-44,716053
101;590,91;-23,310447;-44,716132
101;590,92;-23,310496;-44,716212
101;590,93;-23,310552;-44,716287
101;590,94;-23,310611;-44,71636
101;590,95;-23,310671;-44,716433
101;590,96;-23,31073;-44,716507
101;590,97;-23,310791;-44,716578
101;590,98;-23,310853;-44,716648
101;590,99;-23,310918;-44,716715
101;591;-23,310984;-44,716782
101;591,01;-23,311052;-44,716847
101;591,02;-23,31112;-44,716912
101;591,03;-23,311188;-44,716977
101;591,04;-23,311259;-44,717039
101;591,05;-23,311334;-44,717095
101;591,06;-23,311407;-44,717154
101;591,07;-23,31148;-44,717213
101;591,08;-23,311553;-44,717273
101;591,09;-23,311626;-44,717332
101;591,1;-23,311699;-44,71739
101;591,11;-23,311773;-44,717448
101;591,12;-23,311847;-44,717506
101;591,13;-23,311921;-44,717564
101;591,14;-23,311995;-44,717622
101;591,15;-23,312069;-44,71768
101;591,16;-23,31214;-44,717742
101;591,17;-23,31221;-44,717804
101;591,18;-23,312283;-44,717863
101;591,19;-23,312356;-44,717922
101;591,2;-23,312429;-44,717981
101;591,21;-23,312502;-44,71804
101;591,22;-23,312576;-44,718098
101;591,23;-23,312651;-44,718155
101;591,24;-23,312725;-44,718213
101;591,25;-23,312799;-44,71827
101;591,26;-23,312873;-44,718329
101;591,27;-23,312946;-44,718387
101;591,28;-23,31302;-44,718445
101;591,29;-23,313095;-44,718503
101;591,3;-23,313169;-44,71856
101;591,31;-23,313243;-44,718618
101;591,32;-23,313317;-44,718676
101;591,33;-23,313391;-44,718734
101;591,34;-23,313466;-44,718792
101;591,35;-23,31354;-44,718849
101;591,36;-23,313614;-44,718907
101;591,37;-23,313688;-44,718965
101;591,38;-23,313761;-44,719023
101;591,39;-23,313834;-44,719082
101;591,4;-23,313907;-44,719142
101;591,41;-23,31398;-44,719201
101;591,42;-23,314053;-44,71926
101;591,43;-23,314126;-44,719319
101;591,44;-23,3142;-44,719377
101;591,45;-23,314274;-44,719435
101;591,46;-23,314349;-44,719492
101;591,47;-23,314426;-44,719547
101;591,48;-23,314504;-44,719599
101;591,49;-23,314584;-44,719647
101;591,5;-23,314664;-44,719695
101;591,51;-23,314744;-44,719745
101;591,52;-23,314826;-44,719792
101;591,53;-23,314907;-44,719838
101;591,54;-23,31499;-44,719883
101;591,55;-23,315073;-44,719927
101;591,56;-23,315157;-44,71997
101;591,57;-23,315242;-44,72001
101;591,58;-23,315327;-44,720049
101;591,59;-23,315413;-44,720086
101;591,6;-23,3155;-44,720123
101;591,61;-23,315587;-44,720158
101;591,62;-23,315674;-44,720192
101;591,63;-23,315762;-44,720226
101;591,64;-23,31585;-44,720259
101;591,65;-23,315938;-44,720292
101;591,66;-23,316026;-44,720326
101;591,67;-23,316114;-44,720359
101;591,68;-23,316201;-44,720393
101;591,69;-23,316289;-44,720426
101;591,7;-23,316377;-44,72046
101;591,71;-23,316464;-44,720494
101;591,72;-23,316551;-44,720529
101;591,73;-23,316639;-44,720564
101;591,74;-23,316726;-44,7206
101;591,75;-23,316812;-44,720636
101;591,76;-23,316898;-44,720672
101;591,77;-23,316984;-44,720711
101;591,78;-23,317069;-44,720752
101;591,79;-23,317152;-44,720796
101;591,8;-23,317232;-44,720844
101;591,81;-23,317312;-44,720893
101;591,82;-23,317388;-44,720949
101;591,83;-23,317463;-44,721006
101;591,84;-23,317534;-44,721067
101;591,85;-23,317604;-44,72113
101;591,86;-23,31767;-44,721197
101;591,87;-23,317734;-44,721265
101;591,88;-23,317795;-44,721336
101;591,89;-23,317852;-44,721411
101;591,9;-23,317907;-44,721487
101;591,91;-23,317958;-44,721567
101;591,92;-23,318007;-44,721647
101;591,93;-23,318052;-44,721729
101;591,94;-23,318098;-44,721811
101;591,95;-23,318142;-44,721894
101;591,96;-23,318186;-44,721977
101;591,97;-23,318229;-44,722061
101;591,98;-23,318271;-44,722145
101;591,99;-23,318313;-44,722229
101;592;-23,318354;-44,722313
101;592,01;-23,318396;-44,722397
101;592,02;-23,318437;-44,722482
101;592,03;-23,318479;-44,722566
101;592,04;-23,318521;-44,72265
101;592,05;-23,318562;-44,722734
101;592,06;-23,318604;-44,722818
101;592,07;-23,318646;-44,722902
101;592,08;-23,318688;-44,722987
101;592,09;-23,31873;-44,723071
101;592,1;-23,318772;-44,723154
101;592,11;-23,318815;-44,723238
101;592,12;-23,318858;-44,723321
101;592,13;-23,318902;-44,723405
101;592,14;-23,318946;-44,723488
101;592,15;-23,31899;-44,723571
101;592,16;-23,319036;-44,723653
101;592,17;-23,319083;-44,723734
101;592,18;-23,319135;-44,723812
101;592,19;-23,319189;-44,72389
101;592,2;-23,319245;-44,723965
101;592,21;-23,319302;-44,72404
101;592,22;-23,319361;-44,724113
101;592,23;-23,319421;-44,724185
101;592,24;-23,319483;-44,724255
101;592,25;-23,319549;-44,724323
101;592,26;-23,319616;-44,724389
101;592,27;-23,319687;-44,72445
101;592,28;-23,319758;-44,72451
101;592,29;-23,319832;-44,724568
101;592,3;-23,319907;-44,724625
101;592,31;-23,319984;-44,724679
101;592,32;-23,320062;-44,724731
101;592,33;-23,320142;-44,724781
101;592,34;-23,320221;-44,724831
101;592,35;-23,3203;-44,724881
101;592,36;-23,320382;-44,724927
101;592,37;-23,320465;-44,724972
101;592,38;-23,320546;-44,725019
101;592,39;-23,320628;-44,725065
101;592,4;-23,32071;-44,72511
101;592,41;-23,320793;-44,725156
101;592,42;-23,320875;-44,725201
101;592,43;-23,320958;-44,725247
101;592,44;-23,321039;-44,725294
101;592,45;-23,32112;-44,725341
101;592,46;-23,321201;-44,725389
101;592,47;-23,32128;-44,725438
101;592,48;-23,321359;-44,72549
101;592,49;-23,321437;-44,725542
101;592,5;-23,321514;-44,725597
101;592,51;-23,321589;-44,725653
101;592,52;-23,321662;-44,725712
101;592,53;-23,321734;-44,725772
101;592,54;-23,321804;-44,725834
101;592,55;-23,321873;-44,725898
101;592,56;-23,321939;-44,725965
101;592,57;-23,322004;-44,726034
101;592,58;-23,322064;-44,726106
101;592,59;-23,322123;-44,726178
101;592,6;-23,32218;-44,726254
101;592,61;-23,322235;-44,72633
101;592,62;-23,322287;-44,726408
101;592,63;-23,322338;-44,726487
101;592,64;-23,322388;-44,726566
101;592,65;-23,322437;-44,726646
101;592,66;-23,322484;-44,726727
101;592,67;-23,322532;-44,726808
101;592,68;-23,322578;-44,72689
101;592,69;-23,322624;-44,726972
101;592,7;-23,32267;-44,727054
101;592,71;-23,322714;-44,727137
101;592,72;-23,322758;-44,72722
101;592,73;-23,322802;-44,727303
101;592,74;-23,322845;-44,727387
101;592,75;-23,322888;-44,72747
101;592,76;-23,322932;-44,727554
101;592,77;-23,322975;-44,727637
101;592,78;-23,323018;-44,727721
101;592,79;-23,323061;-44,727804
101;592,8;-23,323105;-44,727887
101;592,81;-23,323149;-44,72797
101;592,82;-23,323193;-44,728053
101;592,83;-23,323237;-44,728136
101;592,84;-23,32328;-44,72822
101;592,85;-23,323322;-44,728303
101;592,86;-23,323367;-44,728386
101;592,87;-23,323413;-44,728468
101;592,88;-23,323457;-44,728551
101;592,89;-23,323501;-44,728634
101;592,9;-23,323545;-44,728717
101;592,91;-23,323589;-44,7288
101;592,92;-23,323633;-44,728883
101;592,93;-23,323677;-44,728966
101;592,94;-23,323721;-44,729049
101;592,95;-23,323766;-44,729131
101;592,96;-23,32381;-44,729214
101;592,97;-23,323854;-44,729297
101;592,98;-23,323899;-44,72938
101;592,99;-23,323943;-44,729463
101;593;-23,323987;-44,729546
101;593,01;-23,324031;-44,729629
101;593,02;-23,324075;-44,729712
101;593,03;-23,324118;-44,729795
101;593,04;-23,324162;-44,729878
101;593,05;-23,324206;-44,729961
101;593,06;-23,324251;-44,730044
101;593,07;-23,324295;-44,730127
101;593,08;-23,32434;-44,73021
101;593,09;-23,324384;-44,730292
101;593,1;-23,324428;-44,730375
101;593,11;-23,324472;-44,730458
101;593,12;-23,324516;-44,730541
101;593,13;-23,32456;-44,730624
101;593,14;-23,324604;-44,730707
101;593,15;-23,324648;-44,730791
101;593,16;-23,324692;-44,730874
101;593,17;-23,324736;-44,730957
101;593,18;-23,32478;-44,731039
101;593,19;-23,324824;-44,731122
101;593,2;-23,324868;-44,731205
101;593,21;-23,324913;-44,731288
101;593,22;-23,324957;-44,731371
101;593,23;-23,325002;-44,731454
101;593,24;-23,325047;-44,731536
101;593,25;-23,325093;-44,731618
101;593,26;-23,325139;-44,7317
101;593,27;-23,325186;-44,731782
101;593,28;-23,325233;-44,731862
101;593,29;-23,325282;-44,731943
101;593,3;-23,325332;-44,732023
101;593,31;-23,325383;-44,732101
101;593,32;-23,325434;-44,73218
101;593,33;-23,325488;-44,732257
101;593,34;-23,325541;-44,732334
101;593,35;-23,325597;-44,73241
101;593,36;-23,325654;-44,732485
101;593,37;-23,325713;-44,732557
101;593,38;-23,325773;-44,73263
101;593,39;-23,325835;-44,732701
101;593,4;-23,325898;-44,732771
101;593,41;-23,325963;-44,732838
101;593,42;-23,326029;-44,732906
101;593,43;-23,326096;-44,732971
101;593,44;-23,326164;-44,733036
101;593,45;-23,326235;-44,733098
101;593,46;-23,326306;-44,733159
101;593,47;-23,326378;-44,733218
101;593,48;-23,326452;-44,733277
101;593,49;-23,326527;-44,733334
101;593,5;-23,326602;-44,733391
101;593,51;-23,326676;-44,733448
101;593,52;-23,32675;-44,733505
101;593,53;-23,326826;-44,73356
101;593,54;-23,326902;-44,733616
101;593,55;-23,326978;-44,733672
101;593,56;-23,327054;-44,733727
101;593,57;-23,327129;-44,733783
101;593,58;-23,327205;-44,733839
101;593,59;-23,327281;-44,733894
101;593,6;-23,327357;-44,73395
101;593,61;-23,327432;-44,734006
101;593,62;-23,327508;-44,734061
101;593,63;-23,327584;-44,734116
101;593,64;-23,32766;-44,734171
101;593,65;-23,327737;-44,734225
101;593,66;-23,327815;-44,734278
101;593,67;-23,327886;-44,73434
101;593,68;-23,327954;-44,734404
101;593,69;-23,32803;-44,734458
101;593,7;-23,328112;-44,734504
101;593,71;-23,32819;-44,734555
101;593,72;-23,328267;-44,734611
101;593,73;-23,328343;-44,734665
101;593,74;-23,32842;-44,73472
101;593,75;-23,328496;-44,734774
101;593,76;-23,328572;-44,734829
101;593,77;-23,328648;-44,734884
101;593,78;-23,328724;-44,734939
101;593,79;-23,328801;-44,734994
101;593,8;-23,328877;-44,73505
101;593,81;-23,328953;-44,735104
101;593,82;-23,32903;-44,735158
101;593,83;-23,329106;-44,735213
101;593,84;-23,329182;-44,735269
101;593,85;-23,329258;-44,735324
101;593,86;-23,329333;-44,73538
101;593,87;-23,329409;-44,735436
101;593,88;-23,329485;-44,735492
101;593,89;-23,32956;-44,735547
101;593,9;-23,329633;-44,735607
101;593,91;-23,329704;-44,735669
101;593,92;-23,329783;-44,735718
101;593,93;-23,32986;-44,735773
101;593,94;-23,329937;-44,735827
101;593,95;-23,330016;-44,735876
101;593,96;-23,330099;-44,735921
101;593,97;-23,330187;-44,735952
101;593,98;-23,330279;-44,735969
101;593,99;-23,330371;-44,73599
101;594;-23,330462;-44,736012
101;594,01;-23,330553;-44,736037
101;594,02;-23,330644;-44,736057
101;594,03;-23,330737;-44,736075
101;594,04;-23,33083;-44,736089
101;594,05;-23,330923;-44,736099
101;594,06;-23,331017;-44,736106
101;594,07;-23,33111;-44,736106
101;594,08;-23,331204;-44,7361
101;594,09;-23,331298;-44,736089
101;594,1;-23,33139;-44,736074
101;594,11;-23,331483;-44,736056
101;594,12;-23,331574;-44,736034
101;594,13;-23,331664;-44,736008
101;594,14;-23,331753;-44,735979
101;594,15;-23,331841;-44,735945
101;594,16;-23,331927;-44,735908
101;594,17;-23,332012;-44,735867
101;594,18;-23,332094;-44,735822
101;594,19;-23,332174;-44,735772
101;594,2;-23,332253;-44,735721
101;594,21;-23,332332;-44,73567
101;594,22;-23,332409;-44,735616
101;594,23;-23,332486;-44,735562
101;594,24;-23,332563;-44,735509
101;594,25;-23,332638;-44,735452
101;594,26;-23,332713;-44,735396
101;594,27;-23,332789;-44,73534
101;594,28;-23,332866;-44,735286
101;594,29;-23,332943;-44,735233
101;594,3;-23,333021;-44,73518
101;594,31;-23,3331;-44,735129
101;594,32;-23,333175;-44,735073
101;594,33;-23,33325;-44,735017
101;594,34;-23,333323;-44,734958
101;594,35;-23,333396;-44,734898
101;594,36;-23,33347;-44,73484
101;594,37;-23,333544;-44,734783
101;594,38;-23,333619;-44,734726
101;594,39;-23,333694;-44,734669
101;594,4;-23,333769;-44,734613
101;594,41;-23,333843;-44,734556
101;594,42;-23,333918;-44,734498
101;594,43;-23,333992;-44,73444
101;594,44;-23,334066;-44,734383
101;594,45;-23,334139;-44,734324
101;594,46;-23,334213;-44,734266
101;594,47;-23,334288;-44,734208
101;594,48;-23,334361;-44,73415
101;594,49;-23,334434;-44,734091
101;594,5;-23,334509;-44,734033
101;594,51;-23,334583;-44,733976
101;594,52;-23,334657;-44,733918
101;594,53;-23,334731;-44,73386
101;594,54;-23,334805;-44,733803
101;594,55;-23,33488;-44,733746
101;594,56;-23,334958;-44,733694
101;594,57;-23,335038;-44,733644
101;594,58;-23,33512;-44,733598
101;594,59;-23,335204;-44,733557
101;594,6;-23,335292;-44,733522
101;594,61;-23,33538;-44,733491
101;594,62;-23,33547;-44,733465
101;594,63;-23,335563;-44,733449
101;594,64;-23,335656;-44,733441
101;594,65;-23,33575;-44,733437
101;594,66;-23,335844;-44,733432
101;594,67;-23,335936;-44,733448
101;594,68;-23,336028;-44,733468
101;594,69;-23,336119;-44,733491
101;594,7;-23,336208;-44,733522
101;594,71;-23,336295;-44,733557
101;594,72;-23,33638;-44,733597
101;594,73;-23,33646;-44,733645
101;594,74;-23,336532;-44,733705
101;594,75;-23,336603;-44,733767
101;594,76;-23,336673;-44,733829
101;594,77;-23,336744;-44,733892
101;594,78;-23,336806;-44,733962
101;594,79;-23,336859;-44,734039
101;594,8;-23,336905;-44,734121
101;594,81;-23,336948;-44,734204
101;594,82;-23,336989;-44,734289
101;594,83;-23,337026;-44,734375
101;594,84;-23,337064;-44,734461
101;594,85;-23,337102;-44,734547
101;594,86;-23,337138;-44,734633
101;594,87;-23,337176;-44,73472
101;594,88;-23,337214;-44,734806
101;594,89;-23,337252;-44,734891
101;594,9;-23,33729;-44,734978
101;594,91;-23,337327;-44,735064
101;594,92;-23,337361;-44,735152
101;594,93;-23,337398;-44,735238
101;594,94;-23,337439;-44,735322
101;594,95;-23,337478;-44,735408
101;594,96;-23,337517;-44,735493
101;594,97;-23,337555;-44,73558
101;594,98;-23,33759;-44,735667
101;594,99;-23,337625;-44,735753
101;595;-23,337661;-44,73584
101;595,01;-23,337698;-44,735926
101;595,02;-23,337731;-44,736014
101;595,03;-23,337775;-44,736098
101;595,04;-23,337811;-44,736185
101;595,05;-23,337854;-44,736268
